name,artists,popularity,danceability,valence,energy,explicit,key,liveness,loudness,speechiness,tempo
Kings And Queens,['Thirty Seconds To Mars'],52,0.293,0.145,0.8170000000000001,0,8,0.13,-5.432,0.0852,165.0
To My Enemies,['Saint Motel'],42,0.532,0.736,0.8190000000000001,0,9,0.051,-3.685,0.0329,92.539
"Bibbidi-Bobbidi-Boo - From ""Cinderella""",['Verna Felton'],43,0.541,0.852,0.57,0,8,0.269,-6.7120000000000015,0.0492,105.556
Hello Seattle,['Owl City'],42,0.618,0.74,0.743,0,5,0.158,-4.688,0.0284,118.984
Images Of Broken Light,['Chihei Hatakeyama'],44,0.156,0.0258,0.0944,0,0,0.0647,-20.858,0.0486,72.80199999999998
Journey To The Cave,['Nicholas Hooper'],47,0.281,0.0388,0.141,0,2,0.0969,-22.545,0.0431,87.59
Farewell To The Fairground,['White Lies'],55,0.527,0.304,0.7659999999999999,0,9,0.115,-5.327000000000001,0.0375,117.994
Vivir Sin Ella,['Gilberto Santa Rosa'],52,0.503,0.902,0.6679999999999999,0,7,0.111,-6.995,0.046,174.695
Stillness Is The Move,"['Dirty Projectors', 'Amber Coffman']",40,0.569,0.53,0.542,0,0,0.204,-5.784,0.134,76.309
That Look You Give That Guy,['Eels'],41,0.792,0.489,0.517,0,5,0.0718,-9.067,0.0268,94.425
Me Nortié - En Vivo,['Conjunto Primavera'],46,0.5539999999999999,0.652,0.779,0,0,0.244,-5.407,0.0409,119.023
"So This Is Love - From ""Cinderella""/Vocal",['Disney Pixar Duets Karaoke'],44,0.316,0.155,0.247,0,4,0.132,-12.433,0.0379,79.16
Palladio,['Escala'],46,0.5870000000000001,0.35,0.866,0,2,0.0896,-5.006,0.0332,91.298
Istillfeelher pt. 111,['Jonny Craig'],41,0.57,0.5870000000000001,0.856,0,4,0.475,-4.51,0.0287,112.038
Gotta Cheer Up,['Cotton Jones'],47,0.523,0.715,0.631,0,2,0.123,-7.494,0.0262,105.096
J5 Christmas Medley,['The Jackson 5'],47,0.508,0.8079999999999999,0.7959999999999999,0,5,0.113,-4.25,0.0463,124.792
They Don't Care About Us - Remastered Version,['Michael Jackson'],54,0.8170000000000001,0.736,0.939,0,10,0.34600000000000003,-4.838,0.161,90.079
Love Is,['Scripture Lullabies'],41,0.29100000000000004,0.134,0.196,0,3,0.108,-11.972,0.0304,102.64
Heavy,['Gucci Mane'],39,0.743,0.405,0.669,1,1,0.097,-3.65,0.0401,145.015
Perdóname,"['La Factoria', 'Eddy Lover']",54,0.675,0.41,0.8270000000000001,0,9,0.21600000000000005,-5.752000000000002,0.031,95.025
Blue Zone,['Don Omar'],45,0.7959999999999999,0.478,0.7120000000000001,0,10,0.455,-4.47,0.0541,94.97
The Dashboard,['Chris Young'],40,0.486,0.275,0.506,0,2,0.123,-6.1229999999999976,0.0291,137.784
Good Evening,['Mac Miller'],44,0.531,0.6859999999999999,0.78,1,6,0.363,-6.47,0.426,115.274
Im a Dog (feat. Gucci Mane),"['D.G. Yola', 'Gucci']",42,0.813,0.6829999999999999,0.5589999999999999,1,1,0.14400000000000002,-8.304,0.207,143.98
Ironic,['Bo Burnham'],45,0.523,0.861,0.65,1,9,0.698,-6.9110000000000005,0.336,89.816
Ramona,['Beck'],47,0.413,0.341,0.565,0,9,0.139,-7.2,0.0288,123.044
Can't Forget You,['My Darkest Days'],46,0.333,0.203,0.7040000000000001,0,6,0.0848,-5.528,0.0378,166.157
Pentagon,['Sean Murray'],47,0.422,0.0892,0.207,0,2,0.159,-15.48,0.0287,84.93
The Greatest Story Ever Told,['Ice Nine Kills'],44,0.322,0.542,0.934,0,8,0.418,-4.066,0.12,113.199
Old Devil Moon,['Chet Baker'],49,0.578,0.425,0.22,0,7,0.107,-17.129,0.0545,80.325
Far Away,['Junip'],42,0.442,0.447,0.605,0,2,0.131,-12.946,0.0333,167.405
Cumbia el Mamut,['Conjunto Brio Norteño'],44,0.599,0.934,0.799,0,5,0.14300000000000002,-4.856,0.0496,117.393
Mojado,['Ricardo Arjona'],54,0.672,0.307,0.593,0,0,0.077,-8.789,0.111,101.853
I Can't Hear You,['The Dead Weather'],48,0.529,0.422,0.754,0,0,0.108,-3.167,0.182,79.46300000000002
25 de Diciembre,['Régulo Caro'],47,0.716,0.939,0.913,0,2,0.0829,-3.112,0.0532,113.094
Flyin' High (feat. Zac Brown),"['Kid Rock', 'Zac Brown']",42,0.517,0.85,0.7709999999999999,0,2,0.111,-3.899,0.0384,148.78
Beauty School,['Deftones'],47,0.397,0.204,0.9,0,3,0.228,-5.968,0.0589,106.448
Halo / Walking On Sunshine (Glee Cast Version),['Glee Cast'],53,0.242,0.253,0.91,0,9,0.13699999999999998,-5.19,0.113,193.886
Stomp,['The Stone Foxes'],47,0.742,0.401,0.455,0,7,0.213,-13.778,0.0524,120.037
Elizabeth,['Ghost'],45,0.514,0.51,0.921,0,10,0.236,-4.529,0.0496,127.965
Miss Nothing,['The Pretty Reckless'],43,0.416,0.408,0.949,0,8,0.219,-2.524,0.193,157.007
Hello Good Morning,"['Diddy - Dirty Money', 'T.I.']",47,0.616,0.5710000000000001,0.954,1,2,0.669,-2.494,0.239,103.915
"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 12 Divertissement - Tea - Chinese Dance","['Pyotr Ilyich Tchaikovsky', 'Sir Simon Rattle', 'Berliner Philharmoniker']",46,0.451,0.8320000000000001,0.127,0,5,0.185,-26.564,0.0338,111.353
Animal Tracks,['Mountain Man'],42,0.443,0.234,0.206,0,4,0.195,-14.054,0.0318,131.437
"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 12 Divertissement - Coffee - Arabian Dance","['Pyotr Ilyich Tchaikovsky', 'Sir Simon Rattle', 'Berliner Philharmoniker']",46,0.147,0.0371,0.00477,0,7,0.118,-36.593,0.0391,85.564
Show Me A Good Time,['Drake'],47,0.665,0.706,0.7340000000000001,1,6,0.116,-6.066,0.117,128.311
With You in My Head (feat. The Black Angels),['UNKLE'],42,0.424,0.14800000000000002,0.841,0,0,0.0972,-4.342,0.0549,152.003
Long Flight,['Future Islands'],46,0.445,0.202,0.77,0,6,0.8540000000000001,-5.92,0.0345,154.868
Summertime,['Sex Bob-Omb'],46,0.552,0.7,0.823,0,0,0.08800000000000001,-4.604,0.0484,149.287
Time of Our Lives,['Tyrone Wells'],52,0.474,0.251,0.388,0,9,0.107,-7.8370000000000015,0.026,79.851
Toxic (Glee Cast Version),['Glee Cast'],53,0.607,0.486,0.74,0,8,0.0797,-5.401,0.0561,132.586
Girlfriend,['Ty Segall'],46,0.224,0.378,0.925,0,11,0.0663,-1.71,0.0834,138.02200000000002
Extraction Point,['Hans Zimmer'],49,0.449,0.202,0.6629999999999999,0,2,0.106,-10.675,0.0303,82.994
No Matter What,['Papa Roach'],49,0.488,0.282,0.925,1,6,0.0845,-3.972,0.0535,111.023
The Gaudy Side of Town,['Gayngs'],48,0.688,0.623,0.421,0,11,0.0734,-9.015,0.0445,138.0
Don't Rock The Jukebox,['Alan Jackson'],44,0.63,0.8,0.7559999999999999,0,7,0.318,-6.612,0.0256,147.498
Bibbidi-Bobbidi-Boo (The Magic Song) - As heard in the Netflix series The Umbrella Academy,['Perry Como'],52,0.6659999999999999,0.75,0.14300000000000002,0,4,0.0967,-15.931,0.183,96.441
Goodbye Earl,['The Chicks'],44,0.703,0.802,0.6890000000000001,0,0,0.0757,-7.4620000000000015,0.0293,122.814
H.O.C,['Kendrick Lamar'],44,0.613,0.371,0.591,1,2,0.191,-8.58,0.391,77.124
Coat of Arms,['Sabaton'],53,0.374,0.165,0.986,0,6,0.15,-3.75,0.302,164.048
No Way,['The Naked And Famous'],47,0.448,0.0825,0.85,0,7,0.232,-6.564,0.0416,129.946
Sheila Ki Jawani,"['Sunidhi Chauhan', 'Vishal Dadlani']",55,0.8029999999999999,0.631,0.8590000000000001,0,6,0.5529999999999999,-4.405,0.185,101.007
Heart For Brains,['Roar'],45,0.342,0.116,0.22,1,2,0.0707,-13.086,0.0318,178.605
Get Off Me,['Gorilla Zoe'],42,0.747,0.9,0.8690000000000001,1,1,0.0637,-3.95,0.223,152.034
Invincible,['Two Steps from Hell'],52,0.412,0.307,0.778,0,0,0.0753,-7.776,0.033,89.99700000000001
143,"['Bobby Brackins', 'Ray J']",42,0.833,0.716,0.7509999999999999,1,11,0.0235,-7.117000000000001,0.0854,98.039
Into Some Spirit World,['Geotic'],47,0.163,0.185,0.0998,0,5,0.0832,-23.70300000000001,0.0416,129.998
Polvo Y Nada,['Calibre 50'],51,0.657,0.531,0.732,0,7,0.0906,-4.308,0.0429,120.151
El Michoacano,['Los Alegres Del Barranco'],45,0.745,0.7929999999999999,0.688,0,7,0.0728,-6.938,0.154,118.657
Take Me Away,['Keyshia Cole'],44,0.649,0.35700000000000004,0.7190000000000001,0,5,0.255,-3.245,0.0321,96.738
Walk in the Park,['Beach House'],42,0.637,0.87,0.5489999999999999,0,5,0.0785,-6.527,0.0253,141.385
Numb,['MARINA'],44,0.462,0.247,0.461,0,0,0.0707,-4.813,0.0314,119.474
Duck Or Ape,['Roar'],45,0.326,0.523,0.482,0,9,0.128,-10.229,0.0351,92.976
Lux Aurumque,"['Eric Whitacre', 'Eric Whitacre Singers']",47,0.0783,0.0241,0.0262,0,1,0.11,-28.431,0.0489,71.984
To Darkness / Kripa,"['Dharohar Project', 'Laura Marling', 'Mumford & Sons']",42,0.32299999999999995,0.339,0.605,0,2,0.242,-9.042,0.0478,128.361
Right Above It - Edited,"['Lil Wayne', 'Drake']",42,0.439,0.463,0.775,0,3,0.29100000000000004,-6.525,0.326,76.185
Days Like These,['Jason Aldean'],42,0.401,0.674,0.863,0,2,0.0689,-4.339,0.0482,184.033
C.L.U.,['Daft Punk'],45,0.353,0.0499,0.511,0,10,0.228,-13.065,0.0341,86.249
Good Looking,['Don Omar'],58,0.629,0.757,0.88,0,1,0.8140000000000001,-6.695,0.156,93.013
A Place Where You Belong,['Bullet For My Valentine'],49,0.312,0.331,0.83,0,11,0.14800000000000002,-3.881,0.0364,133.71200000000002
Buzzin Remix - Remix,"['Mann', '50 Cent']",47,0.723,0.562,0.937,1,10,0.328,-4.214,0.138,104.007
Glass House,"['Wiz Khalifa', 'Curren$y', 'Big K.R.I.T.']",42,0.742,0.8759999999999999,0.908,1,4,0.223,-4.541,0.14800000000000002,82.01899999999998
If She Could See Me Now,['Jason Aldean'],42,0.632,0.444,0.866,0,7,0.153,-5.334,0.0331,120.062
Southern Voice,['Tim McGraw'],43,0.63,0.758,0.877,0,9,0.113,-4.106,0.0321,112.051
Southern Constellations,['Pierce The Veil'],43,0.261,0.402,0.258,0,4,0.29,-12.300999999999998,0.0291,105.343
Stereo Love - Extended Mix,"['Edward Maya', 'Vika Jigulina']",41,0.78,0.34,0.7759999999999999,0,1,0.0829,-5.46,0.0374,127.017
This Woman and This Man,['Clay Walker'],42,0.586,0.46,0.581,0,6,0.0428,-9.19,0.0345,147.982
I Like To Move It,['Madagascar 5'],51,0.615,0.772,0.989,0,1,0.0645,-3.659,0.173,125.099
Tu Historia Fue Conmigo,['La Arrolladora Banda El Limón De Rene Camacho'],54,0.732,0.95,0.5379999999999999,0,2,0.0616,-6.8020000000000005,0.0276,119.925
The Stranger,['Lord Huron'],44,0.244,0.225,0.595,0,7,0.222,-9.186,0.0343,106.397
Cloud Watching,['Paul Hardcastle'],42,0.634,0.503,0.523,0,3,0.0555,-10.357,0.0286,119.996
"The Nutcracker - Ballet, Op.71, Act I: No. 7 - The Battle","['Pyotr Ilyich Tchaikovsky', 'Sir Simon Rattle', 'Berliner Philharmoniker']",46,0.392,0.123,0.386,0,2,0.218,-18.984,0.0666,72.137
All I Want for Christmas,['Big Time Rush'],42,0.471,0.5479999999999999,0.872,0,5,0.297,-3.392,0.0488,150.03
Isolation,['Alter Bridge'],42,0.431,0.34,0.964,0,8,0.0941,-3.34,0.0745,96.962
And the Birds Sing,['Tyrone Wells'],57,0.7509999999999999,0.688,0.385,0,2,0.0944,-11.659,0.032,84.0
La Reunión De Los Vaqueros,"['Wisin & Yandel', 'Cosculluela', 'Tego Calderon', 'De La Ghetto', 'Franco ""El Gorilla""']",52,0.845,0.662,0.845,0,10,0.126,-5.674,0.136,95.975
You Kill Me (In a Good Way),['Sleeping With Sirens'],45,0.38,0.608,0.907,0,3,0.103,-5.052,0.062,155.017
Right On,"['The Roots', 'Joanna Newsom', 'STS']",48,0.8170000000000001,0.758,0.769,1,10,0.456,-3.119,0.151,93.969
Talamak,['Toro y Moi'],44,0.575,0.617,0.677,0,7,0.12,-8.28,0.447,98.923
It's My Life / Confessions Part II (Glee Cast Version),['Glee Cast'],52,0.586,0.706,0.882,0,11,0.32,-3.794,0.0487,131.00799999999998
Mi Amigo,['Kings of Leon'],48,0.5870000000000001,0.593,0.625,0,2,0.147,-8.322000000000001,0.0356,71.391
Bruised Orange (Chain of Sorrow),['Justin Vernon'],47,0.16899999999999998,0.0777,0.424,0,9,0.0648,-8.871,0.0586,50.57
Dinosaur,['Kesha'],44,0.863,0.6940000000000001,0.88,0,2,0.0706,-3.862,0.175,127.925
Fire,['Bruce Springsteen'],52,0.731,0.863,0.535,0,7,0.0705,-10.581,0.0424,135.028
The Seal Lullaby,"['Eric Whitacre', 'Eric Whitacre Singers']",46,0.233,0.071,0.0217,0,1,0.0836,-29.785,0.0413,66.34899999999999
Love That Lets Go,"['Hannah Montana', 'Billy Ray Cyrus']",47,0.547,0.18600000000000005,0.547,0,6,0.0875,-3.419,0.0282,135.983
Who Let The Ghosts Out,['The Hit Crew Kids'],44,0.862,0.7190000000000001,0.889,0,5,0.405,-3.631,0.064,123.065
Set It On Fire,['My Darkest Days'],45,0.496,0.911,0.949,0,0,0.0977,-3.637,0.0537,182.048
I Got Nothin',['Darius Rucker'],43,0.5539999999999999,0.257,0.621,0,9,0.086,-5.37,0.0325,147.798
El Alamo,['Los Cuates de Sinaloa'],43,0.804,0.8,0.765,0,9,0.0588,-4.849,0.0378,109.04
Dulce Soledad,['Enjambre'],64,0.405,0.343,0.908,0,9,0.128,-3.2310000000000003,0.0508,165.009
San Cristóbal,['Mal Blum'],43,0.516,0.762,0.292,0,7,0.101,-8.875,0.0598,182.778
24 Horas,['24 Horas'],44,0.8140000000000001,0.963,0.68,0,7,0.101,-6.928,0.043,126.976
God Only Knows - EP Version,['JR JR'],43,0.505,0.552,0.5670000000000001,0,9,0.172,-7.818,0.0282,58.536
Sticks & Stones,['Jónsi'],48,0.399,0.38,0.727,0,9,0.16,-10.175,0.0486,83.656
La Tragedia de Iguala,['Los Armadillos de la Sierra'],44,0.86,0.973,0.402,0,5,0.0844,-8.509,0.0592,135.947
Siento Que Te Quiero,['Zacarias Ferreira'],47,0.82,0.936,0.456,0,9,0.0843,-7.322,0.0613,133.88299999999998
Casi un Hechizo,['Jerry Rivera'],53,0.68,0.8390000000000001,0.715,0,0,0.0541,-3.052,0.0409,92.992
Sukiyaki,['Kyu Sakamoto'],49,0.415,0.404,0.359,0,7,0.319,-11.094,0.0334,146.029
Black Mud,['The Black Keys'],42,0.515,0.374,0.502,0,11,0.345,-8.898,0.058,143.937
Mowgli's Road,['MARINA'],44,0.621,0.6779999999999999,0.8079999999999999,0,10,0.503,-6.7810000000000015,0.0454,146.13299999999995
Ambling Alp,['Yeasayer'],42,0.5870000000000001,0.391,0.866,0,9,0.15,-6.444,0.0816,107.986
Devils,['Boosie Badazz'],41,0.7809999999999999,0.44,0.747,1,11,0.355,-4.754,0.0862,82.005
Last Friday Night (T.G.I.F.),['Katy Perry'],41,0.652,0.72,0.812,0,3,0.667,-3.797,0.0409,126.023
Hermit the Frog,['MARINA'],43,0.617,0.541,0.654,1,0,0.151,-4.473,0.0295,122.052
Buscándote,['Los Llayras'],49,0.768,0.92,0.6829999999999999,0,9,0.119,-7.266,0.0461,167.97799999999995
Give Peace A Chance - Remastered 2010,"['John Lennon', 'Yoko Ono']",52,0.451,0.185,0.875,0,1,0.682,-11.497,0.121,84.92200000000003
England,['The National'],47,0.491,0.258,0.645,0,0,0.106,-8.955,0.0398,122.97
Attero Dominatus,['Sabaton'],53,0.201,0.255,0.731,0,7,0.0868,-5.686,0.0529,172.32
"Pink Elephants on Parade - From ""Dumbo""",['Disney Studio Chorus'],43,0.649,0.579,0.519,0,5,0.318,-9.239,0.226,110.95
"Tear it Down - From ""Camp Rock 2: The Final Jam""","['Meaghan Martin', 'Matthew ""Mdot"" Finley']",47,0.484,0.503,0.947,0,7,0.205,-3.699,0.16,93.074
Don't Let It Pass,['Junip'],42,0.674,0.488,0.481,0,10,0.125,-14.318,0.0297,139.717
only my railgun,['fripSide'],58,0.57,0.341,0.998,0,6,0.317,-1.337,0.159,142.989
I WILL SURVIVE,['Gloria Gaynor'],61,0.772,0.638,0.794,0,9,0.322,-9.208,0.0632,116.959
"Starve The Ego, Feed The Soul",['The Glitch Mob'],44,0.415,0.16,0.528,0,9,0.498,-12.208,0.158,79.911
Jolene,['The White Stripes'],41,0.278,0.198,0.752,0,0,0.394,-6.835,0.163,88.163
Harry Potter - Prologue,['The London Fox Players'],44,0.262,0.103,0.252,0,2,0.208,-16.53,0.0341,152.001
"Coca Coca (feat. Rocko, OJ Da Juiceman, Waka Flocka Flame, Shawty Lo, Yo Gotti, & Nicki Minaj)","['Gucci Mane', 'Nicki Minaj', 'OJ Da Juiceman', 'Rocko', 'Shawty Lo', 'Waka Flocka Flame', 'Yo Gotti']",42,0.81,0.225,0.56,1,1,0.14300000000000002,-8.517999999999999,0.162,132.894
Til The Last Shot's Fired,['Trace Adkins'],42,0.416,0.223,0.465,0,6,0.104,-7.117000000000001,0.035,73.896
Cold Hearted,['Zac Brown Band'],42,0.4,0.316,0.465,0,1,0.0739,-6.53,0.0264,166.01
Cupid,['Sam Cooke'],48,0.485,0.825,0.433,0,7,0.0861,-10.503,0.0342,120.471
Face In The Crowd,['Mac Miller'],44,0.407,0.17800000000000002,0.918,1,2,0.254,-5.941,0.482,98.141
Drops Of Jupiter - Live/2011,['Taylor Swift'],47,0.374,0.27,0.504,0,2,0.76,-8.407,0.0392,109.025
Your Biggest Fan,"['Jonas Brothers', 'China Anne McClain']",48,0.723,0.8440000000000001,0.62,0,0,0.263,-5.915,0.0685,91.975
"The Nutcracker - Ballet, Op.71, Act II: No. 10 - The Kingdom of Sweets","['Pyotr Ilyich Tchaikovsky', 'Sir Simon Rattle', 'Berliner Philharmoniker']",45,0.136,0.0726,0.173,0,4,0.0991,-21.625,0.0383,83.404
I Go To Sleep,['Anika'],45,0.597,0.162,0.4920000000000001,0,9,0.0828,-7.442,0.032,141.486
Surah Al-Fatiha,['Sheikh Mishary Rashid Alfasay'],56,0.35,0.473,0.197,0,0,0.163,-7.934,0.0323,143.786
Only Look At Me (나만 바라봐),['TAEYANG'],50,0.7070000000000001,0.8590000000000001,0.675,0,2,0.332,-5.165,0.0336,140.042
Relentless Chaos,['Miss May I'],45,0.458,0.107,0.99,0,0,0.454,-4.1610000000000005,0.136,107.478
Hanging On By A Thread,['The Letter Black'],46,0.434,0.4970000000000001,0.94,0,4,0.0959,-3.494,0.0546,91.012
"Don't Think Twice, It's Alright",['Emilie-Claire Barlow'],54,0.66,0.7959999999999999,0.4370000000000001,0,8,0.101,-10.716,0.0466,95.902
Kickstarts,['Example'],63,0.61,0.657,0.836,0,5,0.358,-4.455,0.0573,126.059
La Carcacha,['Selena'],52,0.696,0.93,0.8,0,8,0.361,-5.635,0.0671,182.061
Cuenta Conmigo,['Jerry Rivera'],57,0.58,0.901,0.727,0,1,0.223,-4.5680000000000005,0.0393,86.803
Not Afraid,['Eminem'],41,0.852,0.65,0.955,0,0,0.35600000000000004,-1.206,0.275,114.64
Farewell to Dobby,['Alexandre Desplat'],41,0.0865,0.0396,0.0621,0,1,0.0903,-26.567,0.0392,82.399
Boasting,"['Lecrae', 'Anthony Evans']",43,0.399,0.376,0.74,0,0,0.369,-4.017,0.284,77.561
Skin,['Sade'],49,0.8029999999999999,0.674,0.384,0,5,0.112,-12.451,0.0493,144.05100000000004
Angels we have heard on high,['Chanticleer'],48,0.159,0.107,0.122,0,6,0.139,-22.521,0.0447,168.94799999999995
7 Shots,['Volbeat'],42,0.289,0.254,0.929,0,7,0.119,-3.802,0.0914,114.113
Celebrity,['Brad Paisley'],44,0.643,0.787,0.8370000000000001,0,0,0.18,-4.535,0.0316,123.777
Feel Like Making Love,['Bad Company'],45,0.452,0.311,0.635,0,7,0.754,-7.444,0.0321,81.825
Angels We Have Heard On High (Glee Cast Version),['Glee Cast'],47,0.365,0.26,0.805,0,2,0.107,-5.562,0.0615,169.94799999999995
Fallen Angel feat. Aimee B,"['Mitsunori Ikeda', 'Aimee B']",45,0.804,0.91,0.765,0,1,0.0993,-5.612,0.0584,94.994
La del Vestido Rojo,['Acapulco Tropical'],41,0.6940000000000001,0.901,0.81,0,7,0.316,-4.665,0.0323,135.33700000000002
Vaporize,['Broken Bells'],45,0.557,0.477,0.588,0,0,0.523,-8.487,0.0293,95.998
I Rep The West,['Ice Cube'],41,0.716,0.568,0.885,1,4,0.0928,-3.944,0.303,93.029
I Think Ur A Contra,['Vampire Weekend'],41,0.366,0.191,0.329,0,0,0.0819,-12.848,0.0394,139.94299999999998
El Ritmo No Perdona - Bonus Track,['Daddy Yankee'],57,0.769,0.853,0.923,0,5,0.12,-5.62,0.0968,91.951
Yesterday (feat. Trey Songz) - Toni/Trey Version,"['Toni Braxton', 'Trey Songz']",42,0.436,0.706,0.679,0,5,0.304,-4.27,0.0435,79.646
"The Nutcracker - Ballet, Op.71, Act II, No. 12 - Divertissement:: Chocolate: Spanish Dance","['Pyotr Ilyich Tchaikovsky', 'Sir Simon Rattle', 'Berliner Philharmoniker']",45,0.396,0.879,0.294,0,3,0.142,-20.082,0.041,109.735
Hoy Lo Siento,"['Zion & Lennox', 'Tony Dize']",41,0.7709999999999999,0.5539999999999999,0.784,0,0,0.0555,-6.259,0.0928,91.958
Estilo Especial,['Régulo Caro'],45,0.519,0.96,0.897,0,4,0.233,-2.234,0.111,170.042
A Cold Freezin' Night,['The Books'],44,0.688,0.743,0.816,0,10,0.338,-8.494,0.259,155.936
Lay Your Hands On Me,['Bon Jovi'],52,0.332,0.389,0.967,0,2,0.308,-3.859,0.0679,100.497
You and I (Park Bom),['2NE1'],54,0.66,0.6920000000000001,0.784,0,8,0.0844,-3.729,0.0514,161.84
Tu Angelito,['Chino & Nacho'],53,0.8340000000000001,0.912,0.868,0,8,0.203,-6.4979999999999976,0.0415,118.025
Cornbread and Butterbeans,['Carolina Chocolate Drops'],42,0.67,0.7929999999999999,0.454,0,7,0.119,-8.477,0.0367,110.983
Hello World,['Lady A'],45,0.4270000000000001,0.145,0.531,0,8,0.0835,-6.985,0.0297,111.079
Eres Rey de los Cielos,['Marco Barrientos'],51,0.598,0.256,0.494,0,9,0.708,-9.341,0.0264,84.09299999999998
Mírame,['Daddy Yankee'],56,0.794,0.728,0.7490000000000001,0,10,0.11,-7.926,0.101,96.032
Drop It Low feat Ester Dean,['Lil Wayne'],43,0.619,0.613,0.674,1,9,0.0972,-6.231,0.395,175.65
Love Is Not Enough,['Yelawolf'],43,0.836,0.422,0.547,1,6,0.125,-8.245,0.205,139.732
Whoop A Man's Ass,['Trace Adkins'],41,0.529,0.672,0.933,0,2,0.0953,-5.473,0.0719,145.862
The Sky Under the Sea,['Pierce The Veil'],43,0.36,0.207,0.968,0,3,0.397,-5.301,0.142,169.84799999999996
Stand by Him,['Ghost'],44,0.56,0.555,0.902,0,1,0.101,-4.263,0.0463,129.004
La Cumbia Rebaja,['Aniceto Molina'],46,0.69,0.8909999999999999,0.828,0,2,0.0539,-4.776,0.0478,168.673
Y la Felicidad Qué,['Canserbero'],60,0.72,0.75,0.8270000000000001,0,11,0.263,-5.118,0.384,91.488
Holidays (feat. Alan Palomo),"['Miami Horror', 'Alan Palomo']",50,0.667,0.8320000000000001,0.926,0,0,0.229,-3.792,0.0526,115.984
"You're Only Second Rate - From ""The Return of Jafar""",['Jonathan Freeman'],42,0.479,0.8190000000000001,0.7,0,11,0.29,-7.327000000000001,0.366,179.915
Song for Dan Treacy,['MGMT'],45,0.453,0.6729999999999999,0.977,0,1,0.106,-4.041,0.102,170.058
Faithfully (Glee Cast Version),['Glee Cast'],50,0.412,0.0998,0.54,0,4,0.111,-5.7879999999999985,0.0289,129.891
Bricksquad (feat. Gudda Gudda),"['Waka Flocka Flame', 'Gudda Gudda']",42,0.6759999999999999,0.713,0.6809999999999999,1,5,0.241,-6.854,0.188,140.072
Make It Without You,['Andrew Belle'],49,0.456,0.161,0.205,0,1,0.149,-8.437000000000001,0.0313,117.663
El Cero Dos,['Los Alegres Del Barranco'],44,0.8690000000000001,0.937,0.818,0,2,0.0637,-4.044,0.0761,116.965
Billionaire (feat. Bruno Mars) - Acoustic Version,['Travie McCoy'],45,0.687,0.887,0.542,1,9,0.0822,-6.976,0.15,86.87
Get MuNNY,['Erykah Badu'],45,0.7909999999999999,0.7559999999999999,0.5920000000000001,0,11,0.623,-6.322,0.0474,90.009
Swim Until You Can't See Land,['Frightened Rabbit'],42,0.34700000000000003,0.5710000000000001,0.8740000000000001,0,7,0.116,-4.323,0.0351,81.035
Draw Your Swords,['Angus & Julia Stone'],44,0.6940000000000001,0.0645,0.303,0,9,0.0831,-9.928,0.0275,114.042
No Quiero Saber - 1996 Version,['Selena'],47,0.778,0.831,0.815,0,0,0.248,-7.319,0.0398,119.59
Nobody,['Wonder Girls'],52,0.901,0.946,0.74,0,11,0.155,-5.1080000000000005,0.0751,130.971
La Gente Del Chapo,['Los Alegres Del Barranco'],44,0.804,0.903,0.762,0,7,0.108,-7.084,0.0674,120.552
Shreveport,['Turnpike Troubadours'],41,0.5539999999999999,0.7070000000000001,0.797,0,9,0.274,-5.782,0.0307,113.988
Africa,['TOTO'],54,0.6679999999999999,0.772,0.43,0,9,0.0569,-15.021,0.0311,92.428
One More Night In Brooklyn,['Justin Townes Earle'],44,0.762,0.5710000000000001,0.376,0,9,0.108,-10.547,0.0396,118.357
The Masochism Tango,['Tom Lehrer'],41,0.55,0.785,0.383,0,2,0.0955,-11.036,0.115,126.576
Night by Night,['Chromeo'],41,0.684,0.573,0.8959999999999999,0,8,0.0924,-4.16,0.0349,125.981
American Slang,['The Gaslight Anthem'],47,0.56,0.742,0.821,0,0,0.14400000000000002,-3.0460000000000003,0.0325,131.95
There's Your Trouble,['The Chicks'],44,0.738,0.914,0.7909999999999999,0,2,0.308,-7.537000000000001,0.026,126.722
Kansas City Southern,['Turnpike Troubadours'],41,0.5710000000000001,0.89,0.802,0,9,0.14,-5.636,0.0258,102.474
Down On Me,"['Jeremih', '50 Cent']",41,0.7,0.594,0.598,0,2,0.111,-7.782999999999999,0.114,160.041
All I Want Is You,['Mac Miller'],43,0.589,0.505,0.768,1,1,0.129,-4.763,0.205,82.90799999999999
